SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;OPERATION_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H
S014;530;40.0;272.08;9.3;0;0;0;28;06:20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5;28;20:10;29;10:43;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 3;28;06:20;28;07:10;28;07:10;28;18:40;28;18:40;28;19:50
S014;531;32.0;228.98;7.5;0;0;0;28;06:30;0.0;0.0;0.0;0.0;0.0;1.33;1.33;42.666666666666664;28;20:48;30;20:15;BERÇO TGG;TGG;GSA - E;BERÇO TGG;28;06:30;28;07:35;28;07:35;30;02:15;30;03:35;30;04:20
S014;532;32.0;229.97;8.5;0;0;1;28;07:00;22.58;17.67;3.5;43.75;0.0;0.0;0.0;43.083333333333336;29;21:25;31;21:20;BERÇO TEV;TEV;RORO;BERÇO TEV;30;02:45;30;04:00;30;04:00;31;23:05;31;23:05;32;00:00
S014;533;32.0;225.0;10.69;0;0;0;28;07:00;22.58;16.83;2.83;42.25;0.75;2.25;3.0;79.33333333333333;29;11:30;33;00:38;BERÇO DPW 3;DPW - CGNC;CGNC;BERÇO DPW 4;30;01:15;30;02:45;30;02:45;33;10:05;33;13:05;33;14:15
S014;534;27.0;170.08;8.1;0;0;0;28;07:00;0.0;0.0;0.0;0.0;0.0;0.75;0.75;15.0;28;07:48;29;00:30;BERÇO TECON 1.1;SANTOSBR;CGC;BERÇO TECON 1.2;28;07:00;28;07:50;28;07:50;28;22:50;28;23:35;29;00:45
S014;535;29.0;274.9;6.7;0;1;0;28;07:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.416666666666666;28;08:40;28;18:05;BERÇO ARM 25;CONCAIS;PASSAGEIROS;BERÇO OUT 1;28;07:30;28;08:45;28;08:45;28;18:10;28;18:10;28;19:05
S014;536;33.0;189.9;7.1;0;0;0;28;08:00;0.0;0.0;0.0;0.0;0.0;0.5;0.5;70.75;28;08:16;31;11:35;BERÇO CUTRALE;CUTRALE - GL;GL;BERÇO CUTRALE;28;08:00;28;09:00;28;09:00;31;07:45;31;08:15;31;08:55
S014;537;25.0;145.0;8.7;0;0;0;28;09:00;0.0;0.0;1.83;1.83;0.0;3.33;3.33;59.0;28;10:40;31;04:55;BERÇO AL 03;ULTRACARGO;GL;BERÇO AL 03;28;10:50;28;12:20;28;12:20;30;23:20;31;02:40;31;04:30
S014;538;32.0;189.9;6.4;0;0;0;28;09:55;61.92;0.0;1.08;63.0;0.0;0.33;0.33;29.916666666666668;32;16:40;34;02:00;BERÇO ARM 16/17;TGRAO;GSA - E;BERÇO ARM 19;31;00:55;31;02:15;31;02:15;32;08:10;32;08:30;32;09:30
S014;539;32.0;225.0;10.7;0;0;0;28;11:36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.25;28;15:05;29;10:19;BERÇO VAL;BTP;CGC;BERÇO BTP 3;28;11:40;28;13:05;28;13:05;28;20:20;28;20:20;28;22:05
S014;540;28.0;182.9;10.0;0;0;0;28;13:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.666666666666664;28;15:05;30;10:20;BERÇO AL 04;OUTROS_ALAMOA;CGNC;BERÇO AL 04;28;13:30;28;15:00;28;15:00;30;06:40;30;06:40;30;08:30
S014;541;32.0;182.9;7.0;0;0;0;28;13:48;31.42;2.0;3.25;36.67;0.0;2.5;2.5;39.166666666666664;30;23:54;32;22:15;BERÇO AL 01;TRANSPETRO;GL;BERÇO AL 01;30;02:30;30;04:20;30;04:20;31;19:30;31;22:00;31;23:30
S014;542;32.0;294.1;12.0;0;0;0;28;15:16;39.67;36.5;20.58;96.75;0.0;2.75;2.75;16.416666666666668;31;14:33;32;10:05;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 2;32;16:05;32;17:20;32;17:20;33;09:45;33;12:30;33;14:05
S014;543;27.0;183.0;7.5;0;0;0;28;15:18;248.92;18.42;0.5;267.83;0.0;2.67;2.67;27.833333333333332;40;14:24;41;19:45;BERÇO AL 02;TRANSPETRO;GL;BERÇO AL 01;39;19:10;39;21:00;39;21:00;41;00:50;41;03:30;41;05:00
S014;544;32.0;182.5;7.5;0;0;0;28;15:24;153.83;10.17;0.0;164.0;0.0;1.25;1.25;48.75;36;00:15;38;10:15;BERÇO AL 02;TRANSPETRO;GL;BERÇO AL 02;35;11:25;35;13:15;35;13:15;37;14:00;37;15:15;37;16:45
S014;545;40.0;304.14;11.6;0;0;0;28;17:00;30.17;0.0;2.0;32.17;30.33;1.33;31.67;14.916666666666666;31;07:45;32;01:23;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 2;30;01:10;30;02:45;30;02:45;30;17:40;32;01:20;32;02:35
S014;546;48.0;330.0;13.6;0;0;0;28;17:48;22.08;6.17;4.25;32.5;0.0;0.0;0.0;41.75;29;00:23;30;20:15;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 1;30;02:20;30;03:35;30;03:35;31;21:20;31;21:20;31;22:55
S014;547;32.0;199.9;6.74;0;0;0;28;19:48;172.08;0.0;0.33;172.42;0.0;0.0;0.0;37.25;37;20:55;39;15:15;BERÇO ARM 16/17;TGRAO;GSA - E;BERÇO ARM 16/17;36;00:15;36;01:40;36;01:40;37;14:55;37;14:55;37;16:00
S014;548;32.0;228.94;6.8;0;0;0;28;20:42;100.08;0.0;1.42;101.5;0.25;0.17;0.42;70.0;34;23:18;38;03:13;BERÇO TEG;TEG;GSA - E;BERÇO TEG;33;02:15;33;03:20;33;03:20;36;01:20;36;01:45;36;02:30
S014;549;36.0;210.0;11.5;0;0;0;28;21:36;58.0;0.17;11.5;69.67;0.0;0.0;0.0;28.166666666666668;32;01:12;33;08:37;BERÇO DPW 4;DPW - CGNC;CGNC;BERÇO DPW 3;31;19:20;31;20:50;31;20:50;33;01:00;33;01:00;33;02:10
S014;550;32.0;229.0;7.5;0;0;0;28;22:30;592.33;25.42;0.0;617.75;9.08;0.92;10.0;61.666666666666664;54;22:20;57;17:30;BERÇO TEG;TEG;GSA - E;BERÇO TEG;54;16:15;54;17:20;54;17:20;57;07:00;57;17:00;57;17:45
S014;551;32.0;228.99;7.4;0;0;0;28;22:45;241.42;0.0;0.08;241.5;0.0;0.0;0.0;54.25;40;00:50;42;11:20;BERÇO ARM 38;OUTROS_PONTA;CGNC;BERÇO ARM 38;39;00:15;39;01:15;39;01:15;41;07:30;41;07:30;41;08:10
S014;552;32.0;199.99;7.06;0;0;0;29;00:01;191.0;0.0;0.0;191.0;0.83;0.25;1.08;7.333333333333333;38;22:30;39;16:25;BERÇO TIPLAM 3;TIPLAM - GSA - E;GSA - E;BERÇO TIPLAM 2;36;23:05;37;01:30;37;01:30;37;08:50;37;09:55;37;11:50
S014;553;45.0;299.9;11.2;0;0;0;29;00:01;22.33;0.0;10.17;32.5;0.0;0.17;0.17;21.25;30;02:30;31;03:48;BERÇO BTP 2;BTP;CGC;BERÇO BTP 1;30;08:35;30;10:00;30;10:00;31;07:15;31;07:25;31;09:10
S014;554;30.0;208.79;9.4;0;0;0;29;01:45;0.58;0.0;0.17;0.75;11.17;0.25;11.42;7.166666666666667;29;03:16;29;15:45;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 2;29;02:30;29;03:20;29;03:20;29;10:30;29;21:55;29;23:05
S014;555;37.0;227.92;10.6;0;0;0;29;01:50;0.5;0.0;0.33;0.83;0.0;0.0;0.0;18.583333333333332;29;15:15;30;14:14;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 1.2;29;02:40;29;03:30;29;03:30;29;22:05;29;22:05;29;23:15
S014;556;24.0;145.53;9.95;0;0;0;29;04:00;18.75;0.0;3.92;22.67;0.33;0.0;0.33;72.08333333333333;30;23:40;34;08:27;BERÇO IB OE;AGEO_TERMINAIS;GL;BERÇO Ageo I;30;02:40;30;04:00;30;04:00;33;04:05;33;04:25;33;06:05
S014;557;48.0;299.9;10.8;0;0;0;29;04:00;52.75;0.08;10.25;63.08;8.0;2.67;10.67;30.0;32;06:27;33;14:23;BERÇO BTP 3;BTP;CGC;BERÇO BTP 1;31;19:05;31;20:50;31;20:50;33;02:50;33;13:30;33;14:55
S014;558;32.0;228.99;7.25;0;0;0;29;04:00;115.17;0.0;3.08;118.25;0.25;0.0;0.25;46.0;35;03:43;37;08:10;BERÇO TGG;TGG;GSA - E;BERÇO TGG;34;02:15;34;03:20;34;03:20;36;01:20;36;01:35;36;02:20
S014;559;38.0;333.33;8.6;0;1;0;29;06:30;16.5;0.0;2.33;18.83;0.0;0.0;0.0;11.5;29;07:20;29;18:50;BERÇO OUT 1;CONCAIS;PASSAGEIROS;BERÇO OUT 2;30;01:20;30;02:35;30;02:35;30;14:05;30;14:05;30;15:00
S014;560;32.0;199.92;7.5;0;0;0;29;07:08;14.5;0.0;0.0;14.5;0.0;0.0;0.0;168.16666666666666;29;08:50;36;15:12;BERÇO ARM 23;OUTROS_OUT;CGNC;BERÇO ARM 25;29;21:40;29;22:35;29;22:35;36;22:45;36;22:45;37;00:00
S014;561;32.0;199.98;9.3;0;0;1;29;08:25;47.25;0.17;16.42;63.83;0.0;0.33;0.33;13.166666666666666;32;00:50;32;16:25;BERÇO TEV;TEV;RORO;BERÇO TEV;32;00:15;32;01:10;32;01:10;32;14:20;32;14:40;32;15:55
S014;562;48.0;300.02;10.1;0;0;0;29;09:30;13.25;0.0;9.92;23.17;0.0;0.0;0.0;7.083333333333333;29;13:55;30;02:10;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 3;30;08:40;30;09:30;30;09:30;30;16:35;30;16:35;30;17:45
S014;563;40.0;299.95;13.4;0;0;0;29;10:09;86.83;4.08;1.33;92.25;0.0;0.0;0.0;32.25;34;03:45;35;18:40;BERÇO TECON 3;OUTROS_SANTOSBR;CGNC;BERÇO TECON 1.2;33;06:25;33;07:15;33;07:15;34;15:30;34;15:30;34;16:40
S014;564;25.0;146.19;8.3;0;0;0;29;12:30;10.25;0.0;3.33;13.58;0.0;3.58;3.58;38.333333333333336;29;13:45;31;10:37;BERÇO IB SP;ADONAI;GL;BERÇO IB OE;30;02:05;30;03:25;30;03:25;31;17:45;31;21:20;31;23:00
S014;565;32.0;183.1;9.6;0;0;0;29;14:00;8.75;1.25;8.83;18.83;0.0;0.0;0.0;107.66666666666667;30;12:10;35;04:11;BERÇO AL 04;OUTROS_ALAMOA;CGNC;BERÇO AL 04;30;08:50;30;10:20;30;10:20;34;22:00;34;22:00;34;23:50
S014;566;48.0;314.33;10.9;0;0;0;29;14:30;82.25;10.25;0.0;92.5;0.0;0.0;0.0;26.0;34;04:57;35;08:47;BERÇO BTP 2;BTP;CGC;BERÇO BTP 3;33;11:00;33;12:45;33;12:45;34;14:45;34;14:45;34;16:10
S014;567;32.0;199.9;10.3;0;0;0;29;16:10;271.83;0.0;0.67;272.5;0.0;0.08;0.08;103.16666666666667;42;22:10;47;10:12;BERÇO TIPLAM 1;TIPLAM - GSM - I;GSM - I;BERÇO TIPLAM 1;41;00:40;41;03:05;41;03:05;45;10:15;45;10:20;45;12:15
S014;568;32.0;243.0;8.0;0;0;0;29;17:12;13.33;39.67;21.0;74.0;0.0;2.0;2.0;13.416666666666666;30;10:30;31;02:41;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 1;32;19:15;32;20:30;32;20:30;33;09:55;33;11:55;33;13:30
S014;569;51.0;335.9;10.8;0;0;0;29;21:05;0.0;0.0;0.0;0.0;15.25;1.08;16.33;34.5;29;22:40;31;09:55;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 2;29;21:05;29;22:15;29;22:15;31;08:45;32;01:05;32;01:55
S014;570;17.0;82.3;4.5;0;0;0;29;21:40;1.08;0.0;2.83;3.92;0.0;0.33;0.33;18.5;29;21:50;30;16:25;BERÇO SAIPEM 1;SAIPEM;CGNC;BERÇO SAIPEM 1;30;01:35;30;02:25;30;02:25;30;20:55;30;21:15;30;21:45
S014;571;32.0;259.8;10.7;0;0;0;29;23:15;8.25;31.83;20.08;60.17;0.0;0.5;0.5;6.75;31;00:03;31;10:20;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 1;32;11:25;32;12:40;32;12:40;32;19:25;32;19:55;32;21:30
S014;572;36.0;236.3;8.1;0;0;0;30;01:10;0.0;0.0;1.08;1.08;0.0;0.25;0.25;15.166666666666666;30;02:43;32;17:00;BERÇO VAL;AUTORIDADE_SABOO;CGNC;BERÇO VAL;30;02:15;30;03:35;30;03:35;30;18:45;30;19:00;30;20:40
S014;573;48.0;333.2;11.5;0;0;0;30;03:55;0.0;0.0;0.58;0.58;0.33;0.5;0.83;20.5;30;05:06;31;04:39;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 1.2;30;04:30;30;05:20;30;05:20;31;01:50;31;02:40;31;03:50
S014;574;50.0;305.0;8.7;0;1;0;30;05:10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;30;06:35;30;17:05;BERÇO ARM 31/32;CONCAIS;PASSAGEIROS;BERÇO OUT 1;30;05:10;30;06:25;30;06:25;30;16:55;30;16:55;30;17:50
S014;575;52.0;331.43;8.5;0;1;0;30;05:55;0.83;0.0;8.33;9.17;0.0;0.0;0.0;10.083333333333334;30;07:15;30;17:20;BERÇO OUT 1;CONCAIS;PASSAGEIROS;BERÇO OUT 2;30;15:05;30;16:20;30;16:20;31;02:25;31;02:25;31;03:20
S014;576;32.0;225.0;7.5;0;0;0;30;08:30;807.33;0.0;0.17;807.5;0.0;0.0;0.0;44.583333333333336;65;10:10;67;13:05;BERÇO OUT 3;TGRAO;GSA - E;BERÇO ARM 19;64;00:00;64;01:20;64;01:20;65;21:55;65;21:55;65;22:55
S014;577;32.0;229.0;7.35;0;0;0;30;09:50;122.92;8.25;0.0;131.17;0.0;0.83;0.83;59.833333333333336;36;09:45;39;02:10;BERÇO ARM 39;ADM;GSA - E;BERÇO ARM 39;35;21:00;35;22:00;35;22:00;38;09:50;38;10:40;38;11:20
S014;578;28.0;182.9;8.6;0;0;0;30;10:20;0.0;0.0;0.0;0.0;0.0;2.75;2.75;35.333333333333336;30;11:05;32;03:12;BERÇO Ageo I;AGEO_TERMINAIS;GL;BERÇO IB SP;30;10:20;30;11:40;30;11:40;31;23:00;32;01:45;32;03:25
S014;579;28.0;186.36;9.8;0;0;0;30;11:00;0.0;0.0;0.0;0.0;0.0;0.17;0.17;15.833333333333334;30;16:09;31;10:05;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 1.1;30;11:00;30;11:50;30;11:50;31;03:40;31;03:50;31;05:00
S014;580;32.0;226.8;9.5;0;0;0;30;13:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.666666666666666;30;16:20;31;16:10;BERÇO ARM 34;OUTROS_LIBRA;CGNC;BERÇO ARM 34;30;13:00;30;14:10;30;14:10;30;23:50;30;23:50;31;00:40
S014;581;29.0;180.0;9.5;0;0;0;30;13:42;276.5;15.0;0.0;291.5;0.0;0.08;0.08;26.75;43;03:55;44;16:30;BERÇO AL 02;TRANSPETRO;GL;BERÇO AL 02;42;17:15;42;18:45;42;18:45;43;21:30;43;21:35;43;23:25
S014;582;35.0;223.96;8.6;0;0;0;30;14:00;34.0;14.25;0.0;48.25;0.0;3.75;3.75;18.0;33;13:10;34;17:25;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 3;32;14:15;32;15:05;32;15:05;33;09:05;33;12:50;33;14:00
S014;583;37.0;227.92;10.2;0;0;0;30;14:14;0.0;1.5;14.33;15.83;2.67;3.0;5.67;7.166666666666667;30;15:21;31;02:14;BERÇO BTP 1;BTP;CGC;BERÇO BTP 1;31;06:05;31;07:30;31;07:30;31;14:40;31;20:20;31;22:05
S014;584;21.0;99.95;7.4;0;0;0;30;15:52;32.08;0.0;4.0;36.08;0.0;0.0;0.0;25.5;33;08:50;34;13:45;BERÇO CS 04;AUTORIDADE_SABOO;CGNC;BERÇO CORTE;32;04:00;32;05:40;32;05:40;33;07:10;33;07:10;33;08:30
S014;585;32.0;225.0;6.96;0;0;0;30;19:00;197.0;0.0;0.17;197.17;0.0;0.0;0.0;96.33333333333333;40;00:50;44;09:00;BERÇO OUT 3;TGRAO;GSA - E;BERÇO ARM 19;39;00:10;39;01:30;39;01:30;43;01:50;43;01:50;43;02:50
S014;586;32.0;225.0;7.48;0;0;0;31;00:01;743.92;0.0;0.58;744.5;0.0;0.25;0.25;98.5;63;10:05;67;18:55;BERÇO ARM 19;TGRAO;GSA - E;BERÇO OUT 3;62;00:35;62;01:50;62;01:50;66;04:20;66;04:35;66;05:30
S014;587;32.23;183.2;8.3;0;0;0;31;00:36;0.0;0.0;0.08;0.08;0.0;0.75;0.75;38.25;31;14:18;33;09:20;BERÇO AL 02;TRANSPETRO;GL;BERÇO AL 02;31;00:45;31;02:35;31;02:35;32;16:50;32;17:35;32;19:05
S014;588;27.0;176.5;6.6;0;0;0;31;00:55;118.83;0.0;0.17;119.0;0.0;1.67;1.67;45.0;37;21:16;40;04:14;BERÇO TIPLAM 2;TIPLAM - GSM - I;GSM - I;BERÇO TIPLAM 4;35;23:55;36;02:20;36;02:20;37;23:20;38;01:00;38;02:55
S014;589;33.0;209.75;11.1;0;0;0;31;01:00;23.0;3.83;0.0;26.83;0.0;1.17;1.17;30.25;33;19:35;35;03:40;BERÇO TECON 1.1;SANTOSBR;CGC;BERÇO TECON 1.1;32;03:50;32;04:40;32;04:40;33;10:55;33;12:05;33;13:15
S014;590;30.0;218.45;9.0;0;0;0;31;05:45;0.0;0.0;0.0;0.0;0.0;2.25;2.25;11.583333333333334;31;16:30;32;08:32;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 1.2;31;05:45;31;06:35;31;06:35;31;18:10;31;20:25;31;21:35
S014;591;36.0;200.0;10.4;0;0;0;31;06:30;0.0;0.0;0.08;0.08;0.0;0.0;0.0;18.75;32;10:05;33;08:45;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 1.1;31;06:35;31;07:25;31;07:25;32;02:10;32;02:10;32;03:20
S014;592;44.0;289.59;8.3;0;1;0;31;06:30;0.0;0.0;0.0;0.0;0.0;1.92;1.92;11.416666666666666;31;07:40;31;19:05;BERÇO ARM 25;CONCAIS;PASSAGEIROS;BERÇO OUT 2;31;06:30;31;07:45;31;07:45;31;19:10;31;21:05;31;22:00
S014;593;48.0;330.0;13.9;0;0;0;31;07:00;2.83;6.0;0.0;8.83;0.0;1.67;1.67;25.083333333333332;31;10:25;32;12:43;BERÇO BTP 2;BTP;CGC;BERÇO BTP 2;31;15:50;31;17:15;31;17:15;32;18:20;32;20:00;32;21:45
S014;594;44.0;323.0;8.6;0;1;0;31;07:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.833333333333334;31;07:45;31;17:35;BERÇO OUT 1;CONCAIS;PASSAGEIROS;BERÇO OUT 1;31;07:00;31;08:15;31;08:15;31;18:05;31;18:05;31;19:00
S014;595;48.0;333.2;12.0;0;0;0;31;07:00;0.0;0.0;0.08;0.08;0.0;0.0;0.0;30.666666666666668;31;15:00;33;01:42;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 3;31;07:05;31;07:55;31;07:55;32;14:35;32;14:35;32;15:45
S014;596;51.0;336.0;13.7;0;0;0;31;07:30;16.5;0.5;0.0;17.0;0.0;0.0;0.0;18.25;33;04:37;34;02:05;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 2;32;00:30;32;01:20;32;01:20;32;19:35;32;19:35;32;20:45
S014;597;43.0;254.96;9.0;0;0;0;31;07:30;0.67;0.0;1.25;1.92;0.0;0.0;0.0;58.916666666666664;31;08:30;34;01:55;BERÇO ARM 39;ADM;GSA - E;BERÇO ARM 39;31;09:25;31;10:25;31;10:25;33;21:20;33;21:20;33;22:00
S014;598;45.0;299.9;14.2;0;0;0;31;11:00;6.33;2.58;0.0;8.92;0.0;1.5;1.5;26.416666666666668;31;14:20;32;19:15;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 1.2;31;19:55;31;20:45;31;20:45;32;23:10;33;00:40;33;01:50
S014;599;26.0;170.0;7.6;0;0;0;31;14:00;3.33;2.08;0.0;5.42;0.0;0.0;0.0;59.833333333333336;31;14:03;34;08:44;BERÇO CUTRALE;CUTRALE - GL;GL;BERÇO CUTRALE;31;19:25;31;20:25;31;20:25;34;08:15;34;08:15;34;08:55
S014;600;37.0;229.0;7.2;0;0;0;31;16:30;55.17;0.0;1.92;57.08;6.58;0.83;7.42;54.083333333333336;35;02:45;37;16:05;BERÇO ARM 16/17;TGRAO;GSA - E;BERÇO OUT 3;34;01:35;34;02:50;34;02:50;36;08:55;36;16:20;36;17:15
S014;601;48.0;314.31;14.5;0;0;0;31;18:30;5.5;0.08;0.0;5.58;0.0;4.0;4.0;31.166666666666668;32;14:50;33;23:45;BERÇO BTP 2;BTP;CGC;BERÇO BTP 3;32;00:05;32;01:30;32;01:30;33;08:40;33;12:40;33;14:25
S014;602;40.0;305.6;11.5;0;0;0;31;20:18;0.0;3.83;0.0;3.83;0.0;0.0;0.0;15.833333333333334;32;06:25;33;01:44;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 2;32;00:10;32;01:25;32;01:25;32;17:15;32;17:15;32;18:50
S014;603;32.0;199.97;8.3;0;0;1;31;21:00;3.0;15.92;0.25;19.17;0.0;0.0;0.0;34.75;33;20:15;35;08:30;BERÇO TEV;TEV;RORO;BERÇO TEV;32;16:10;32;17:25;32;17:25;34;04:10;34;04:10;34;05:05
S014;604;32.0;228.99;6.82;0;0;0;31;23:06;48.5;0.0;2.0;50.5;4.0;0.17;4.17;163.41666666666666;35;16:10;42;15:30;BERÇO TEAG;TEAG;GSA - E;BERÇO TEAG;34;01:40;34;02:45;34;02:45;40;22:10;41;02:20;41;03:05
S014;605;32.0;229.0;6.5;0;0;0;32;04:48;224.08;28.42;0.0;252.5;10.33;0.0;10.33;90.58333333333333;42;23:11;46;22:50;BERÇO TEG;TEG;GSA - E;BERÇO TEG;42;17:20;42;18:25;42;18:25;46;13:00;46;23:20;47;00:05
S014;606;32.0;199.97;8.3;0;0;1;32;05:00;42.17;0.83;20.75;63.75;0.17;0.92;1.08;28.833333333333332;35;17:10;36;23:05;BERÇO TEV;TEV;RORO;BERÇO TEV;34;20:45;34;22:00;34;22:00;36;02:50;36;03:55;36;04:50
S014;607;29.0;274.9;6.5;0;1;0;32;06:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.333333333333334;32;07:40;32;18:00;BERÇO ARM 25;CONCAIS;PASSAGEIROS;BERÇO OUT 1;32;06:30;32;07:45;32;07:45;32;18:05;32;18:05;32;19:00
S014;608;40.0;303.94;9.0;0;0;0;32;10:30;36.67;0.0;2.33;39.0;0.0;0.0;0.0;13.75;35;04:00;36;01:39;BERÇO BTP 3;BTP;CGC;BERÇO BTP 2;34;01:30;34;03:15;34;03:15;34;17:00;34;17:00;34;18:25
S014;609;30.0;218.45;8.7;0;0;0;32;10:35;1.0;23.5;0.0;24.5;0.0;0.0;0.0;7.166666666666667;33;04:35;33;15:45;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 2;33;11:05;33;12:40;33;12:40;33;19:50;33;19:50;33;21:05
S014;610;32.0;229.0;7.48;0;0;0;32;11:45;252.25;0.0;0.42;252.67;0.0;0.58;0.58;77.91666666666667;44;16:30;48;04:10;BERÇO OUT 3;TGRAO;GSA - E;BERÇO OUT 2;43;00:25;43;01:40;43;01:40;46;07:35;46;08:10;46;09:05
S014;611;23.0;164.34;7.7;0;0;0;32;12:00;0.0;0.0;0.0;0.0;0.0;0.17;0.17;29.833333333333332;32;13:10;33;23:30;BERÇO DOW;DOW;GL;BERÇO DOW;32;12:00;32;13:00;32;13:00;33;18:50;33;19:00;33;19:40
S014;612;32.0;225.0;7.2;0;0;0;32;13:30;348.25;0.0;4.0;352.25;0.0;0.08;0.08;41.666666666666664;48;18:10;50;18:45;BERÇO ARM 19;TGRAO;GSA - E;BERÇO ARM 16/17;47;05:45;47;07:10;47;07:10;49;00:50;49;00:55;49;02:00
S014;613;33.0;227.5;9.0;0;0;0;32;15:30;0.0;0.0;0.5;0.5;0.92;0.5;1.42;87.75;32;16:30;37;08:32;BERÇO Ageo I;AGEO_TERMINAIS;GL;BERÇO IB OE;32;16:00;32;17:20;32;17:20;36;09:05;36;10:30;36;12:10
S014;614;36.0;236.3;8.2;0;0;1;32;17:00;1.17;29.83;5.17;36.17;0.0;0.0;0.0;13.333333333333334;32;17:40;33;13:45;BERÇO TEV;TEV;RORO;BERÇO TEV;34;05:10;34;06:25;34;06:25;34;19:45;34;19:45;34;20:40
S014;615;48.0;329.8;11.6;0;0;0;32;17:48;0.0;1.33;0.0;1.33;0.0;1.5;1.5;21.333333333333332;33;20:55;34;19:40;BERÇO BTP 3;BTP;CGC;BERÇO BTP 2;32;19:10;32;20:35;32;20:35;33;17:55;33;19:25;33;21:10
S014;616;40.0;272.08;10.1;0;0;0;32;21:34;2.42;0.0;0.17;2.58;0.0;0.0;0.0;18.583333333333332;34;14:15;35;14:00;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 2;33;00:10;33;01:20;33;01:20;33;19:55;33;19:55;33;20:45
S014;617;32.0;259.8;9.0;0;0;0;32;23:00;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6.333333333333333;33;12:28;33;21:20;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 1.2;33;00:00;33;00:50;33;00:50;33;07:10;33;07:10;33;08:20
S014;618;32.0;229.0;6.65;0;0;0;33;01:30;71.83;0.25;1.42;73.5;0.0;0.0;0.0;66.41666666666667;37;08:50;40;08:20;BERÇO TGG;TGG;GSA - E;BERÇO TGG;36;03:00;36;04:05;36;04:05;38;22:30;38;22:30;38;23:15
S014;619;32.0;214.0;8.75;0;0;0;33;05:30;0.0;6.33;0.0;6.33;0.0;0.0;0.0;28.666666666666668;33;12:50;34;19:15;BERÇO VAL;BTP;CGC;BERÇO BTP 1;33;11:50;33;13:35;33;13:35;34;18:15;34;18:15;34;19:40
S014;620;19.0;88.8;5.0;0;0;0;33;07:56;0.0;0.0;0.58;0.58;0.0;0.0;0.0;29.333333333333332;33;08:05;34;13:30;BERÇO SAIPEM 1;SAIPEM;CGNC;BERÇO SAIPEM 1;33;08:35;33;09:25;33;09:25;34;14:45;34;14:45;34;15:15
S014;621;35.0;224.0;8.7;0;0;0;33;08:25;159.58;0.0;0.08;159.67;0.0;0.0;0.0;13.0;41;04:50;41;19:42;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 1.1;40;00:05;40;00:55;40;00:55;40;13:55;40;13:55;40;15:05
